faculty_id	name	fname	fclass	gender	dept_id	dept	bdate	email	phone
201270420	Yoonseo	Ha	Professor	Female	3	Department of Military Digital Convergence	1987-08-27	yoonseo_87h@ajou.ac.kr	010-0745-9515
200870421	Melissa	Martin	Staff	Female	1	Department of Cyber Security	1983-05-29	melissa_83m@ajou.ac.kr	010-0287-8654
199570422	Seoyoon	Wilson	Professor	Female	4	Department of Applied Artificial Intelligence	1970-06-08	seoyoon_70w@ajou.ac.kr	010-0065-5127
201870423	Cynthia	Perez	Professor	Female	0	Department of Software and Computer Engineering	1993-05-22	cynthia_93p@ajou.ac.kr	010-6394-9111
201970424	Charles	Robinson	Professor	Male	1	Department of Cyber Security	1994-12-22	charles_94r@ajou.ac.kr	010-3818-3395
199670425	Christopher	Sim	TA	Male	1	Department of Cyber Security	1971-12-26	christopher_71s@ajou.ac.kr	010-6032-0416
201870426	Laura	Cho	Staff	Female	3	Department of Military Digital Convergence	1993-07-11	laura_93c@ajou.ac.kr	010-2830-1293
201770427	Joshua	Taylor	Professor	Male	1	Department of Cyber Security	1992-12-11	joshua_92t@ajou.ac.kr	010-3561-3184
201070428	David	Walker	Staff	Male	4	Department of Applied Artificial Intelligence	1985-11-12	david_85w@ajou.ac.kr	010-3954-2263
199470429	Linda	Perez	TA	Female	4	Department of Applied Artificial Intelligence	1969-12-21	linda_69p@ajou.ac.kr	010-0553-1325
200670430	Sandra	Heo	TA	Female	2	Department of Digital Media	1981-11-06	sandra_81h@ajou.ac.kr	010-2950-1042
199570431	Joonseo	Jackson	Professor	Male	0	Department of Software and Computer Engineering	1970-07-28	joonseo_70j@ajou.ac.kr	010-4494-1637
201370432	Kenneth	Choi	Professor	Male	1	Department of Cyber Security	1988-01-01	kenneth_88c@ajou.ac.kr	010-0002-7354
199470433	Deborah	Martin	Professor	Female	3	Department of Military Digital Convergence	1969-08-23	deborah_69m@ajou.ac.kr	010-8550-0597
199270434	Hayoon	Sim	TA	Female	0	Department of Software and Computer Engineering	1967-04-03	hayoon_67s@ajou.ac.kr	010-5980-0419
199370435	Thomas	Robinson	Staff	Male	2	Department of Digital Media	1968-06-01	thomas_68r@ajou.ac.kr	010-5992-9789
200870436	Margaret	Song	TA	Female	4	Department of Applied Artificial Intelligence	1983-03-01	margaret_83s@ajou.ac.kr	010-7276-5383
199670437	Jason	Anderson	Staff	Male	1	Department of Cyber Security	1971-08-04	jason_71a@ajou.ac.kr	010-2338-8147
201370438	Jessica	Robinson	Staff	Female	0	Department of Software and Computer Engineering	1988-04-13	jessica_88r@ajou.ac.kr	010-4209-9948
200670439	Amanda	Perez	Staff	Female	1	Department of Cyber Security	1981-09-21	amanda_81p@ajou.ac.kr	010-3408-7923
199070440	Anthony	Lee	Professor	Male	0	Department of Software and Computer Engineering	1965-09-11	anthony_65l@ajou.ac.kr	010-2655-0546
200070441	Sarah	Heo	Professor	Female	4	Department of Applied Artificial Intelligence	1975-10-22	sarah_75h@ajou.ac.kr	010-7980-0061
201070442	Sua	Wilson	TA	Female	0	Department of Software and Computer Engineering	1985-12-28	sua_85w@ajou.ac.kr	010-9639-3273
200770443	Susan	Choi	TA	Female	4	Department of Applied Artificial Intelligence	1982-02-24	susan_82c@ajou.ac.kr	010-7221-1657
200170444	Donald	Sim	TA	Male	3	Department of Military Digital Convergence	1976-08-10	donald_76s@ajou.ac.kr	010-9991-6987
200770445	Jessica	Rochette	Staff	Female	1	Department of Cyber Security	1982-10-06	jessica_82r@ajou.ac.kr	010-6564-2757
199070446	Jeffrey	Wilson	TA	Male	0	Department of Software and Computer Engineering	1965-06-04	jeffrey_65w@ajou.ac.kr	010-8112-8451
200970447	William	White	TA	Male	2	Department of Digital Media	1984-08-11	william_84w@ajou.ac.kr	010-9883-4524
199470448	Sharon	Hall	Staff	Female	0	Department of Software and Computer Engineering	1969-01-09	sharon_69h@ajou.ac.kr	010-2923-8593
201170449	Siu	Jackson	Staff	Male	1	Department of Cyber Security	1986-10-26	siu_86j@ajou.ac.kr	010-4953-3825
201670450	James	Sim	TA	Male	2	Department of Digital Media	1991-01-19	james_91s@ajou.ac.kr	010-1695-6485
200870451	Minjoon	Lee	Staff	Male	0	Department of Software and Computer Engineering	1983-10-16	minjoon_83l@ajou.ac.kr	010-8516-1413
201170452	Anthony	Bottier	Staff	Male	2	Department of Digital Media	1986-03-08	anthony_86b@ajou.ac.kr	010-6799-7246
201870453	Anthony	Sim	Staff	Male	2	Department of Digital Media	1993-09-15	anthony_93s@ajou.ac.kr	010-4321-3639
199470454	Anthony	Hall	Staff	Male	2	Department of Digital Media	1969-12-12	anthony_69h@ajou.ac.kr	010-8220-7551
200570455	Hajoon	Harris	Staff	Male	4	Department of Applied Artificial Intelligence	1980-07-29	hajoon_80h@ajou.ac.kr	010-4503-0576
200870456	Ryan	Rochette	Staff	Male	2	Department of Digital Media	1983-04-14	ryan_83r@ajou.ac.kr	010-3190-1874
200670457	David	Park	TA	Male	2	Department of Digital Media	1981-12-13	david_81p@ajou.ac.kr	010-8074-3586
200970458	Stephanie	Jackson	Staff	Female	1	Department of Cyber Security	1984-04-28	stephanie_84j@ajou.ac.kr	010-6324-0356
200970459	Betty	White	Professor	Female	2	Department of Digital Media	1984-12-02	betty_84w@ajou.ac.kr	010-0470-9100
199870460	Richard	Walker	Professor	Male	2	Department of Digital Media	1973-04-08	richard_73w@ajou.ac.kr	010-4006-8440
201670461	Carol	Taylor	TA	Female	3	Department of Military Digital Convergence	1991-05-06	carol_91t@ajou.ac.kr	010-0416-9062
200070462	Christopher	Rodriguez	TA	Male	4	Department of Applied Artificial Intelligence	1975-03-04	christopher_75r@ajou.ac.kr	010-7417-3637
199870463	Joonseo	Min	TA	Male	1	Department of Cyber Security	1973-11-21	joonseo_73m@ajou.ac.kr	010-0172-2153
201070464	Sua	Anderson	Professor	Female	4	Department of Applied Artificial Intelligence	1985-05-28	sua_85a@ajou.ac.kr	010-7544-1850
199970465	Jiyoo	Smith	Professor	Female	3	Department of Military Digital Convergence	1974-11-05	jiyoo_74s@ajou.ac.kr	010-0627-9939
201370466	Hajoon	White	Professor	Male	0	Department of Software and Computer Engineering	1988-01-25	hajoon_88w@ajou.ac.kr	010-4705-6279
201670467	Lisa	Bacha	Staff	Female	4	Department of Applied Artificial Intelligence	1991-07-30	lisa_91b@ajou.ac.kr	010-7526-3022
199170468	Hajoon	Heo	Staff	Male	4	Department of Applied Artificial Intelligence	1966-01-20	hajoon_66h@ajou.ac.kr	010-0625-0071
199870469	Robert	Kang	TA	Male	2	Department of Digital Media	1973-02-15	robert_73k@ajou.ac.kr	010-1923-9386
199870470	Laura	Bacha	Professor	Female	3	Department of Military Digital Convergence	1973-06-25	laura_73b@ajou.ac.kr	010-3244-3144
201470471	Rebecca	Ha	Staff	Female	1	Department of Cyber Security	1989-12-25	rebecca_89h@ajou.ac.kr	010-7954-3468
200470472	Seohyun	Walker	TA	Female	4	Department of Applied Artificial Intelligence	1979-07-24	seohyun_79w@ajou.ac.kr	010-3215-2190
200770473	Sarah	Bottier	Staff	Female	3	Department of Military Digital Convergence	1982-05-18	sarah_82b@ajou.ac.kr	010-6252-0514
200270474	Jia	Moore	Professor	Female	3	Department of Military Digital Convergence	1977-03-15	jia_77m@ajou.ac.kr	010-6313-8162
199370475	Anthony	Bacha	Professor	Male	4	Department of Applied Artificial Intelligence	1968-12-27	anthony_68b@ajou.ac.kr	010-6188-7427
201070476	Sua	Ha	Staff	Female	2	Department of Digital Media	1985-01-15	sua_85h@ajou.ac.kr	010-7415-2210
200670477	Thomas	Yu	TA	Male	1	Department of Cyber Security	1981-03-09	thomas_81y@ajou.ac.kr	010-2490-4267
199370478	Yejoon	Walker	TA	Male	2	Department of Digital Media	1968-12-04	yejoon_68w@ajou.ac.kr	010-1926-7981
200070479	Christopher	Gonzalez	TA	Male	4	Department of Applied Artificial Intelligence	1975-06-10	christopher_75g@ajou.ac.kr	010-7050-4664
199470480	Margaret	Taylor	Professor	Female	0	Department of Software and Computer Engineering	1969-09-10	margaret_69t@ajou.ac.kr	010-0364-8072
201770481	Seoyoon	Thomas	Staff	Female	2	Department of Digital Media	1992-11-27	seoyoon_92t@ajou.ac.kr	010-8121-6632
201670482	Jihoo	White	Professor	Male	1	Department of Cyber Security	1991-12-07	jihoo_91w@ajou.ac.kr	010-4776-0866
201970483	Betty	Bacha	TA	Female	4	Department of Applied Artificial Intelligence	1994-10-04	betty_94b@ajou.ac.kr	010-7378-7020
200470484	William	Choi	Professor	Male	3	Department of Military Digital Convergence	1979-08-27	william_79c@ajou.ac.kr	010-0982-4208
200670485	Jia	Martinez	Staff	Female	4	Department of Applied Artificial Intelligence	1981-10-22	jia_81m@ajou.ac.kr	010-9218-0116
200270486	Laura	White	TA	Female	2	Department of Digital Media	1977-10-10	laura_77w@ajou.ac.kr	010-1713-7541
201470487	Emily	Perez	Professor	Female	0	Department of Software and Computer Engineering	1989-09-14	emily_89p@ajou.ac.kr	010-8680-7756
199070488	Amanda	Jones	Professor	Female	1	Department of Cyber Security	1965-05-22	amanda_65j@ajou.ac.kr	010-3548-5214
201970489	Hajoon	Heo	Staff	Male	0	Department of Software and Computer Engineering	1994-10-13	hajoon_94h@ajou.ac.kr	010-3943-8376
201070490	Yoonseo	Bacha	Professor	Female	1	Department of Cyber Security	1985-01-11	yoonseo_85b@ajou.ac.kr	010-2609-2830
200070491	William	Kim	Staff	Male	4	Department of Applied Artificial Intelligence	1975-01-12	william_75k@ajou.ac.kr	010-6628-6004
199070492	Rebecca	Davis	Professor	Female	0	Department of Software and Computer Engineering	1965-05-16	rebecca_65d@ajou.ac.kr	010-0344-9518
200170493	Kevin	Dereskeviciute	Staff	Male	1	Department of Cyber Security	1976-11-30	kevin_76d@ajou.ac.kr	010-1995-6179
199270494	Cynthia	Sim	TA	Female	0	Department of Software and Computer Engineering	1967-03-08	cynthia_67s@ajou.ac.kr	010-2137-5260
200570495	Betty	Yu	Professor	Female	1	Department of Cyber Security	1980-10-20	betty_80y@ajou.ac.kr	010-7608-1314
200170496	Patricia	Lopez	TA	Female	3	Department of Military Digital Convergence	1976-03-08	patricia_76l@ajou.ac.kr	010-2745-0776
201170497	William	Brown	Professor	Male	3	Department of Military Digital Convergence	1986-11-30	william_86b@ajou.ac.kr	010-4203-2706
199970498	Patricia	Song	Staff	Female	3	Department of Military Digital Convergence	1974-07-04	patricia_74s@ajou.ac.kr	010-3964-9800
199470499	Doyoon	Miller	TA	Male	4	Department of Applied Artificial Intelligence	1969-11-29	doyoon_69m@ajou.ac.kr	010-9033-9313
201870500	Emily	Walker	Staff	Female	0	Department of Software and Computer Engineering	1993-05-06	emily_93w@ajou.ac.kr	010-7388-7245
201570501	Joonwoo	Choi	Professor	Male	2	Department of Digital Media	1990-05-05	joonwoo_90c@ajou.ac.kr	010-1304-6464
199370502	David	Walker	Staff	Male	0	Department of Software and Computer Engineering	1968-08-23	david_68w@ajou.ac.kr	010-6807-5864
201370503	Jason	Cho	Staff	Male	2	Department of Digital Media	1988-04-26	jason_88c@ajou.ac.kr	010-8574-4919
201170504	Laura	Choi	Professor	Female	3	Department of Military Digital Convergence	1986-08-15	laura_86c@ajou.ac.kr	010-2025-0805
200970505	Edward	Lee	Professor	Male	3	Department of Military Digital Convergence	1984-05-07	edward_84l@ajou.ac.kr	010-6258-2454
201170506	Amanda	Walker	Staff	Female	1	Department of Cyber Security	1986-02-28	amanda_86w@ajou.ac.kr	010-6965-2641
199770507	Jiyoo	Williams	Professor	Female	4	Department of Applied Artificial Intelligence	1972-09-13	jiyoo_72w@ajou.ac.kr	010-4250-2987
201670508	Joonwoo	Rochette	Staff	Male	0	Department of Software and Computer Engineering	1991-02-07	joonwoo_91r@ajou.ac.kr	010-4318-3460
200670509	Ashley	Martin	TA	Female	2	Department of Digital Media	1981-01-27	ashley_81m@ajou.ac.kr	010-3564-5801
201170510	Timothy	Gonzalez	TA	Male	3	Department of Military Digital Convergence	1986-09-13	timothy_86g@ajou.ac.kr	010-4060-2700
199970511	Jiwoo	Harris	Staff	Female	0	Department of Software and Computer Engineering	1974-08-20	jiwoo_74h@ajou.ac.kr	010-3906-3367
199370512	David	Nguyen	Staff	Male	4	Department of Applied Artificial Intelligence	1968-08-20	david_68n@ajou.ac.kr	010-1138-4744
200370513	Edward	Martinez	TA	Male	3	Department of Military Digital Convergence	1978-12-20	edward_78m@ajou.ac.kr	010-3293-3672
200070514	Patricia	Martin	Staff	Female	4	Department of Applied Artificial Intelligence	1975-01-04	patricia_75m@ajou.ac.kr	010-0919-7871
201570515	Sandra	Min	Professor	Female	4	Department of Applied Artificial Intelligence	1990-05-19	sandra_90m@ajou.ac.kr	010-3849-6771
199170516	Dohyun	Park	Professor	Male	2	Department of Digital Media	1966-08-13	dohyun_66p@ajou.ac.kr	010-9512-7193
200570517	Dorothy	Rochette	Staff	Female	4	Department of Applied Artificial Intelligence	1980-02-20	dorothy_80r@ajou.ac.kr	010-6530-9922
200470518	Christopher	Dereskeviciute	Staff	Male	2	Department of Digital Media	1979-06-20	christopher_79d@ajou.ac.kr	010-2167-3670
199770519	Mark	Hernandez	Staff	Male	1	Department of Cyber Security	1972-06-05	mark_72h@ajou.ac.kr	010-3132-3456
201270520	Joshua	Bottier	TA	Male	0	Department of Software and Computer Engineering	1987-02-23	joshua_87b@ajou.ac.kr	010-2659-9958
199070521	Sua	Sim	Staff	Female	4	Department of Applied Artificial Intelligence	1965-11-02	sua_65s@ajou.ac.kr	010-1356-3485
199870522	Matthew	Williams	Professor	Male	4	Department of Applied Artificial Intelligence	1973-09-10	matthew_73w@ajou.ac.kr	010-0951-0722
200970523	Mark	Taylor	Professor	Male	3	Department of Military Digital Convergence	1984-07-21	mark_84t@ajou.ac.kr	010-8442-1716
199470524	Seojoon	Wilson	Professor	Male	0	Department of Software and Computer Engineering	1969-10-05	seojoon_69w@ajou.ac.kr	010-8464-2351
199970525	Linda	Kim	Staff	Female	3	Department of Military Digital Convergence	1974-04-17	linda_74k@ajou.ac.kr	010-1325-9058
199970526	Christopher	Cho	TA	Male	1	Department of Cyber Security	1974-11-25	christopher_74c@ajou.ac.kr	010-4960-2269
200370527	Seojoon	Hernandez	Professor	Male	2	Department of Digital Media	1978-07-05	seojoon_78h@ajou.ac.kr	010-1543-2030
199670528	Laura	Han	Professor	Female	0	Department of Software and Computer Engineering	1971-03-20	laura_71h@ajou.ac.kr	010-5033-7730
200970529	Jia	Dereskeviciute	TA	Female	2	Department of Digital Media	1984-10-19	jia_84d@ajou.ac.kr	010-2095-3288
201170530	Joonseo	Hong	Staff	Male	3	Department of Military Digital Convergence	1986-05-30	joonseo_86h@ajou.ac.kr	010-0643-6035
199570531	Stephanie	Dereskeviciute	Staff	Female	4	Department of Applied Artificial Intelligence	1970-10-27	stephanie_70d@ajou.ac.kr	010-6096-0403
200870532	Amanda	Lopez	TA	Female	3	Department of Military Digital Convergence	1983-01-15	amanda_83l@ajou.ac.kr	010-0699-0699
201570533	Hayoon	Thompson	TA	Female	4	Department of Applied Artificial Intelligence	1990-01-14	hayoon_90t@ajou.ac.kr	010-5838-7814
200170534	Carol	Jeong	Staff	Female	4	Department of Applied Artificial Intelligence	1976-09-08	carol_76j@ajou.ac.kr	010-5857-6367
200770535	Jiwoo	Hong	Staff	Female	1	Department of Cyber Security	1982-01-22	jiwoo_82h@ajou.ac.kr	010-6764-1938
200170536	Karen	Rodriguez	Professor	Female	3	Department of Military Digital Convergence	1976-09-22	karen_76r@ajou.ac.kr	010-4233-2597
200270537	George	Martin	Professor	Male	0	Department of Software and Computer Engineering	1977-10-28	george_77m@ajou.ac.kr	010-0018-4069
199170538	Barbara	Martinez	Professor	Female	1	Department of Cyber Security	1966-01-05	barbara_66m@ajou.ac.kr	010-0867-9034
199470539	Seojoon	White	Staff	Male	3	Department of Military Digital Convergence	1969-09-07	seojoon_69w@ajou.ac.kr	010-0253-0424
199570540	Geonwoo	Min	Staff	Male	3	Department of Military Digital Convergence	1970-11-01	geonwoo_70m@ajou.ac.kr	010-1066-8633
199370541	Mark	Martinez	Professor	Male	1	Department of Cyber Security	1968-05-12	mark_68m@ajou.ac.kr	010-1885-5102
200470542	Yejoon	Robinson	Staff	Male	4	Department of Applied Artificial Intelligence	1979-01-13	yejoon_79r@ajou.ac.kr	010-7112-1884
199370543	Sandra	Hall	TA	Female	4	Department of Applied Artificial Intelligence	1968-05-02	sandra_68h@ajou.ac.kr	010-7468-4157
201170544	Sharon	Taylor	Staff	Female	3	Department of Military Digital Convergence	1986-09-05	sharon_86t@ajou.ac.kr	010-6389-5554
201670545	Donald	Brown	Staff	Male	0	Department of Software and Computer Engineering	1991-07-01	donald_91b@ajou.ac.kr	010-2602-2636
201270546	Joonwoo	Jackson	Professor	Male	3	Department of Military Digital Convergence	1987-05-18	joonwoo_87j@ajou.ac.kr	010-7642-9767
199470547	Kimberly	Smith	Professor	Female	2	Department of Digital Media	1969-08-07	kimberly_69s@ajou.ac.kr	010-2354-7398
201870548	Seohyun	Martin	Staff	Female	1	Department of Cyber Security	1993-01-11	seohyun_93m@ajou.ac.kr	010-9708-4325
201670549	Joonseo	Jeong	Staff	Male	1	Department of Cyber Security	1991-05-08	joonseo_91j@ajou.ac.kr	010-3272-0998
199670550	Emily	Heo	TA	Female	3	Department of Military Digital Convergence	1971-05-08	emily_71h@ajou.ac.kr	010-3229-2871
200470551	Betty	Williams	TA	Female	4	Department of Applied Artificial Intelligence	1979-12-04	betty_79w@ajou.ac.kr	010-7149-7885
201370552	Anthony	Wilson	Staff	Male	0	Department of Software and Computer Engineering	1988-05-28	anthony_88w@ajou.ac.kr	010-9890-4914
199070553	Donald	Kang	Staff	Male	4	Department of Applied Artificial Intelligence	1965-05-16	donald_65k@ajou.ac.kr	010-8037-4757
201170554	Rebecca	Choi	Staff	Female	2	Department of Digital Media	1986-10-11	rebecca_86c@ajou.ac.kr	010-2383-6104
200470555	Dorothy	Garcia	Staff	Female	1	Department of Cyber Security	1979-07-12	dorothy_79g@ajou.ac.kr	010-8605-9518
201570556	Deborah	Rochette	Staff	Female	2	Department of Digital Media	1990-03-03	deborah_90r@ajou.ac.kr	010-3401-1739
200070557	Chaewon	Davis	TA	Female	1	Department of Cyber Security	1975-05-06	chaewon_75d@ajou.ac.kr	010-6791-1804
201770558	Siu	Thompson	TA	Male	3	Department of Military Digital Convergence	1992-09-01	siu_92t@ajou.ac.kr	010-4182-0504
200370559	Robert	Hall	Professor	Male	4	Department of Applied Artificial Intelligence	1978-03-23	robert_78h@ajou.ac.kr	010-0926-7875
200470560	Karen	Rochette	TA	Female	2	Department of Digital Media	1979-02-09	karen_79r@ajou.ac.kr	010-7565-2260
201070561	Barbara	Hernandez	Staff	Female	1	Department of Cyber Security	1985-09-01	barbara_85h@ajou.ac.kr	010-2082-6801
201570562	Sua	Rodriguez	Professor	Female	0	Department of Software and Computer Engineering	1990-03-30	sua_90r@ajou.ac.kr	010-9735-6575
200870563	Donald	Lee	TA	Male	3	Department of Military Digital Convergence	1983-05-25	donald_83l@ajou.ac.kr	010-8059-9889
199670564	Richard	Martin	TA	Male	0	Department of Software and Computer Engineering	1971-08-12	richard_71m@ajou.ac.kr	010-5240-4051
199970565	Seoyeon	Jeong	Staff	Female	1	Department of Cyber Security	1974-06-08	seoyeon_74j@ajou.ac.kr	010-6219-5697
200970566	Doyoon	Taylor	Professor	Male	4	Department of Applied Artificial Intelligence	1984-05-12	doyoon_84t@ajou.ac.kr	010-1656-7327
199870567	Timothy	Walker	TA	Male	0	Department of Software and Computer Engineering	1973-02-20	timothy_73w@ajou.ac.kr	010-3372-8849
200870568	Seojoon	White	TA	Male	3	Department of Military Digital Convergence	1983-08-13	seojoon_83w@ajou.ac.kr	010-0559-0215
200270569	Jia	Jeong	TA	Female	2	Department of Digital Media	1977-10-12	jia_77j@ajou.ac.kr	010-6234-8313
199270570	Brian	Rodriguez	Staff	Male	4	Department of Applied Artificial Intelligence	1967-05-18	brian_67r@ajou.ac.kr	010-6902-1246
201870571	Seoyeon	Johnson	Professor	Female	0	Department of Software and Computer Engineering	1993-02-06	seoyeon_93j@ajou.ac.kr	010-0740-9920
200270572	Donald	Kang	Professor	Male	2	Department of Digital Media	1977-10-13	donald_77k@ajou.ac.kr	010-5044-2224
199270573	Ronald	Perez	Staff	Male	3	Department of Military Digital Convergence	1967-12-12	ronald_67p@ajou.ac.kr	010-4266-1579
201270574	Joseph	Williams	Professor	Male	0	Department of Software and Computer Engineering	1987-11-15	joseph_87w@ajou.ac.kr	010-4871-4549
199270575	Seohyun	Harris	Staff	Female	0	Department of Software and Computer Engineering	1967-10-17	seohyun_67h@ajou.ac.kr	010-3614-1543
201270576	Jason	Thompson	TA	Male	2	Department of Digital Media	1987-09-10	jason_87t@ajou.ac.kr	010-6046-1262
201170577	Deborah	Lopez	Staff	Female	2	Department of Digital Media	1986-12-01	deborah_86l@ajou.ac.kr	010-6682-1673
200070578	Kimberly	Kang	Professor	Female	0	Department of Software and Computer Engineering	1975-09-28	kimberly_75k@ajou.ac.kr	010-1203-5435
200870579	Charles	Song	TA	Male	0	Department of Software and Computer Engineering	1983-09-14	charles_83s@ajou.ac.kr	010-4853-2816
201070580	Michael	Williams	TA	Male	2	Department of Digital Media	1985-10-01	michael_85w@ajou.ac.kr	010-5813-7464
199770581	Anthony	Sim	Professor	Male	4	Department of Applied Artificial Intelligence	1972-08-11	anthony_72s@ajou.ac.kr	010-3295-1552
201470582	Sarah	Rochette	TA	Female	0	Department of Software and Computer Engineering	1989-07-13	sarah_89r@ajou.ac.kr	010-9251-8811
201370583	Karen	Jones	TA	Female	4	Department of Applied Artificial Intelligence	1988-02-15	karen_88j@ajou.ac.kr	010-2058-3078
200470584	Mary	Thompson	Staff	Female	1	Department of Cyber Security	1979-10-11	mary_79t@ajou.ac.kr	010-2442-1493
199570585	John	Lopez	Professor	Male	2	Department of Digital Media	1970-12-06	john_70l@ajou.ac.kr	010-6372-6332
200670586	Patricia	Jackson	TA	Female	4	Department of Applied Artificial Intelligence	1981-02-13	patricia_81j@ajou.ac.kr	010-2723-4165
201670587	Elizabeth	Bacha	TA	Female	0	Department of Software and Computer Engineering	1991-07-09	elizabeth_91b@ajou.ac.kr	010-4874-9045
201370588	Doyoon	Bottier	Staff	Male	1	Department of Cyber Security	1988-02-08	doyoon_88b@ajou.ac.kr	010-3026-5309
200170589	Jia	Thomas	Professor	Female	4	Department of Applied Artificial Intelligence	1976-03-31	jia_76t@ajou.ac.kr	010-1188-0759
199570590	Jia	Bottier	Staff	Female	1	Department of Cyber Security	1970-08-17	jia_70b@ajou.ac.kr	010-3625-1279
199670591	Anthony	ClarkLewis	Professor	Male	3	Department of Military Digital Convergence	1971-05-20	anthony_71c@ajou.ac.kr	010-6239-5189
199470592	Geonwoo	Williams	Staff	Male	1	Department of Cyber Security	1969-08-12	geonwoo_69w@ajou.ac.kr	010-4836-9629
200970593	Jennifer	Davis	Professor	Female	1	Department of Cyber Security	1984-08-27	jennifer_84d@ajou.ac.kr	010-9941-7637
201470594	George	Gonzalez	Staff	Male	3	Department of Military Digital Convergence	1989-12-19	george_89g@ajou.ac.kr	010-4616-6679
200170595	Andrew	Jones	Professor	Male	3	Department of Military Digital Convergence	1976-02-29	andrew_76j@ajou.ac.kr	010-2464-9808
199770596	Thomas	Garcia	Professor	Male	0	Department of Software and Computer Engineering	1972-06-26	thomas_72g@ajou.ac.kr	010-1511-8513
200470597	Timothy	White	TA	Male	0	Department of Software and Computer Engineering	1979-08-01	timothy_79w@ajou.ac.kr	010-9451-1471
200970598	Jiyoo	Rochette	Staff	Female	4	Department of Applied Artificial Intelligence	1984-01-16	jiyoo_84r@ajou.ac.kr	010-2703-5920
199970599	Dohyun	Martinez	Professor	Male	1	Department of Cyber Security	1974-05-27	dohyun_74m@ajou.ac.kr	010-9261-2448
199370600	Jia	Miller	Staff	Female	3	Department of Military Digital Convergence	1968-08-16	jia_68m@ajou.ac.kr	010-1919-1216
199970601	Joseph	Park	Professor	Male	4	Department of Applied Artificial Intelligence	1974-06-18	joseph_74p@ajou.ac.kr	010-3072-2207
200570602	Margaret	Cho	Professor	Female	2	Department of Digital Media	1980-11-08	margaret_80c@ajou.ac.kr	010-2209-8190
200370603	Hajoon	Miller	Staff	Male	1	Department of Cyber Security	1978-03-28	hajoon_78m@ajou.ac.kr	010-3597-5122
201470604	Michelle	ClarkLewis	TA	Female	0	Department of Software and Computer Engineering	1989-12-24	michelle_89c@ajou.ac.kr	010-7777-6182
200470605	Carol	Smith	TA	Female	1	Department of Cyber Security	1979-07-28	carol_79s@ajou.ac.kr	010-4123-6464
199870606	Jimin	Davis	TA	Female	0	Department of Software and Computer Engineering	1973-07-12	jimin_73d@ajou.ac.kr	010-6698-6077
201670607	Anthony	Dereskeviciute	Staff	Male	4	Department of Applied Artificial Intelligence	1991-02-26	anthony_91d@ajou.ac.kr	010-0914-2323
200670608	Michelle	Martinez	Staff	Female	1	Department of Cyber Security	1981-02-28	michelle_81m@ajou.ac.kr	010-8682-0376
201770609	Andrew	Ha	Professor	Male	1	Department of Cyber Security	1992-07-19	andrew_92h@ajou.ac.kr	010-5163-5162
201770610	Jennifer	Dereskeviciute	Professor	Female	3	Department of Military Digital Convergence	1992-02-06	jennifer_92d@ajou.ac.kr	010-2989-1988
199270611	Seoyeon	Johnson	Professor	Female	4	Department of Applied Artificial Intelligence	1967-07-31	seoyeon_67j@ajou.ac.kr	010-1308-3708
201470612	Thomas	Martinez	Professor	Male	1	Department of Cyber Security	1989-01-05	thomas_89m@ajou.ac.kr	010-2133-5149
200870613	Kenneth	Miller	Professor	Male	0	Department of Software and Computer Engineering	1983-01-01	kenneth_83m@ajou.ac.kr	010-3026-2277
200970614	James	Rho	Staff	Male	2	Department of Digital Media	1984-03-30	james_84r@ajou.ac.kr	010-1302-4605
199570615	Jennifer	ClarkLewis	Staff	Female	3	Department of Military Digital Convergence	1970-01-01	jennifer_70c@ajou.ac.kr	010-7023-6988
201470616	Robert	ClarkLewis	Staff	Male	0	Department of Software and Computer Engineering	1989-08-29	robert_89c@ajou.ac.kr	010-9193-0420
201470617	Chaewon	Hall	Staff	Female	3	Department of Military Digital Convergence	1989-12-27	chaewon_89h@ajou.ac.kr	010-3497-4414
200370618	Anthony	Wilson	Professor	Male	4	Department of Applied Artificial Intelligence	1978-05-18	anthony_78w@ajou.ac.kr	010-4272-1117
200870619	Joshua	Perez	Professor	Male	4	Department of Applied Artificial Intelligence	1983-01-11	joshua_83p@ajou.ac.kr	010-5061-0576
199670620	Joshua	Lee	Staff	Male	2	Department of Digital Media	1971-08-22	joshua_71l@ajou.ac.kr	010-1707-1973
199570621	Barbara	Dereskeviciute	TA	Female	3	Department of Military Digital Convergence	1970-11-28	barbara_70d@ajou.ac.kr	010-1112-9882
201370622	Minseo	Lopez	Staff	Female	3	Department of Military Digital Convergence	1988-01-23	minseo_88l@ajou.ac.kr	010-5203-4062
199870623	Seoyoon	Rodriguez	Professor	Female	2	Department of Digital Media	1973-09-27	seoyoon_73r@ajou.ac.kr	010-3715-6506
200470624	Rebecca	Min	TA	Female	2	Department of Digital Media	1979-01-17	rebecca_79m@ajou.ac.kr	010-2520-3730
200470625	James	Nguyen	Professor	Male	4	Department of Applied Artificial Intelligence	1979-05-22	james_79n@ajou.ac.kr	010-3339-0012
200170626	Jessica	Ha	Professor	Female	3	Department of Military Digital Convergence	1976-01-15	jessica_76h@ajou.ac.kr	010-4337-6080
199370627	Cynthia	Jones	Staff	Female	0	Department of Software and Computer Engineering	1968-10-24	cynthia_68j@ajou.ac.kr	010-2369-0667
201970628	Sharon	Sim	Staff	Female	2	Department of Digital Media	1994-11-29	sharon_94s@ajou.ac.kr	010-0757-7991
